measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,England,Male,70-74 years,All causes,Rate,2019,2388.78954981461,2430.35718585387,2350.18654307362
Deaths,England,Male,70-74 years,Prostate cancer,Number,2019,1624.23506255035,2240.31406653031,1279.64213280128
Deaths,England,Male,70-74 years,Prostate cancer,Rate,2019,124.417371898603,171.609390051898,98.0213485133543
Deaths,England,Both,75-79 years,All causes,Number,2019,63980.4899130717,64636.9574336272,63335.516984244
Deaths,England,Both,75-79 years,All causes,Rate,2019,3360.40864220007,3394.88788942676,3326.53311847459
Deaths,England,Female,75-79 years,All causes,Number,2019,28425.0561461953,28812.5335018701,28043.7878406784
Deaths,England,Female,75-79 years,All causes,Rate,2019,2784.96249760306,2822.92583173597,2747.60749900859
Deaths,England,Female,75-79 years,Breast cancer,Number,2019,1455.32790875645,1546.88528807914,1328.99310411977
Deaths,England,Female,75-79 years,Breast cancer,Rate,2019,142.586654068732,151.557045067471,130.208923265119
Deaths,England,Male,75-79 years,All causes,Number,2019,35555.4337668766,36129.7700190524,35030.9579072493
Deaths,England,Male,75-79 years,All causes,Rate,2019,4025.35180688761,4090.37437096643,3965.97410774148
Deaths,England,Male,75-79 years,Prostate cancer,Number,2019,2288.10440321828,3221.95361643966,1916.11075727402
Deaths,England,Male,75-79 years,Prostate cancer,Rate,2019,259.044095882262,364.768347270898,216.929427708886
Deaths,England,Both,80-84 years,All causes,Number,2019,84047.0300844083,84784.0745920116,83307.5860806458
Deaths,England,Both,80-84 years,All causes,Rate,2019,6057.87940090257,6111.00354741523,6004.58230528819
Deaths,England,Female,80-84 years,All causes,Number,2019,40680.0034667239,41172.5120493888,40194.0881237952
Deaths,England,Female,80-84 years,All causes,Rate,2019,5229.59083739236,5292.90495125049,5167.12431309111
Deaths,England,Female,80-84 years,Breast cancer,Number,2019,1643.78979468978,1775.53464388704,1409.08810603201
Deaths,England,Female,80-84 years,Breast cancer,Rate,2019,211.316305711245,228.252677331744,181.144385949015
Deaths,England,Male,80-84 years,All causes,Number,2019,43367.0266176843,43985.5873328306,42802.5193095729
Deaths,England,Male,80-84 years,All causes,Rate,2019,7114.95899736896,7216.44241619884,7022.34378567053
Deaths,England,Male,80-84 years,Prostate cancer,Number,2019,2893.51547908182,3858.02350848359,2259.17088548758
Deaths,England,Male,80-84 years,Prostate cancer,Rate,2019,474.721132564907,632.961980901701,370.648150725168
Deaths,England,Both,85-89 years,All causes,Number,2019,91143.0721395289,91841.6600609665,90447.7929018355
Deaths,England,Both,85-89 years,All causes,Rate,2019,10899.8319078411,10983.3762819528,10816.6832203767
Deaths,England,Female,85-89 years,All causes,Number,2019,49242.322279679,49828.4753614574,48657.9562302521
Deaths,England,Female,85-89 years,All causes,Rate,2019,9752.14118881311,9868.2252268342,9636.41106163526
Deaths,England,Female,85-89 years,Breast cancer,Number,2019,1643.16200734929,1816.5280101958,1365.9600056156
Deaths,England,Female,85-89 years,Breast cancer,Rate,2019,325.418200237414,359.752278299306,270.52003675571
Deaths,England,Male,85-89 years,All causes,Number,2019,41900.7498598501,42354.8603825256,41485.3717812397
Deaths,England,Male,85-89 years,All causes,Rate,2019,12649.3097571604,12786.4000165119,12523.9123358672
Deaths,England,Male,85-89 years,Prostate cancer,Number,2019,2896.69227979798,3480.31558055601,2153.70089191235
Deaths,England,Male,85-89 years,Prostate cancer,Rate,2019,874.47499247382,1050.66353175957,650.175230686658
Deaths,England,Both,90-94 years,All causes,Number,2019,72549.3654862506,73017.5168374078,72093.1336716923
Deaths,England,Both,90-94 years,All causes,Rate,2019,19254.7578703929,19379.0062473817,19133.6729640921
Deaths,England,Female,90-94 years,All causes,Number,2019,44908.1678669862,45318.7856156893,44495.1509839778
Deaths,England,Female,90-94 years,All causes,Rate,2019,18016.8529799873,18181.5900414338,17851.1534020963
Deaths,England,Female,90-94 years,Breast cancer,Number,2019,1238.35506704797,1367.60762354897,996.962220121544
Deaths,England,Female,90-94 years,Breast cancer,Rate,2019,496.819670891706,548.674921692928,399.974494611619
Deaths,England,Male,90-94 years,All causes,Number,2019,27641.1976192643,27877.7283221551,27424.3838430711
Deaths,England,Male,90-94 years,All causes,Rate,2019,21674.2292432807,21859.6995238432,21504.2195514778
Deaths,England,Male,90-94 years,Prostate cancer,Number,2019,1776.11780728619,2004.71888800372,1169.40454413054
Deaths,England,Male,90-94 years,Prostate cancer,Rate,2019,1392.70320513769,1571.95564915193,916.962517932101
Deaths,England,Both,All ages,All causes,Number,2019,509267.392114682,513814.181629016,504767.159287849
Deaths,England,Both,All ages,All causes,Rate,2019,900.119789218992,908.156147490963,892.165718948156
Deaths,England,Female,All ages,All causes,Number,2019,254843.551041223,257894.3692773,251799.76863969
Deaths,England,Female,All ages,All causes,Rate,2019,892.810437841419,903.498573185625,882.14695160642
Deaths,England,Female,All ages,Breast cancer,Number,2019,12694.5786417829,13431.7121306035,11516.2026781057
Deaths,England,Female,All ages,Breast cancer,Rate,2019,44.4737654497256,47.056214447209,40.3454822117391
Deaths,England,Male,All ages,All causes,Number,2019,254423.841073459,258133.80568429,251044.831836256
Deaths,England,Male,All ages,All causes,Rate,2019,907.562168660045,920.796083821659,895.50881336795
Deaths,England,Male,All ages,Prostate cancer,Number,2019,13520.8932539222,16990.7837432693,10454.1408476638
Deaths,England,Male,All ages,Prostate cancer,Rate,2019,48.2307442257647,60.6082844917946,37.2912487255626
Deaths,Estonia,Both,1-4 years,All causes,Number,2019,8.9010627420185,10.911952510728,7.39565926283099
Deaths,Estonia,Both,1-4 years,All causes,Rate,2019,15.8055882400805,19.3763186799837,13.1324481649184
Deaths,Estonia,Female,1-4 years,All causes,Number,2019,4.37964812410276,5.25506895714428,3.69961160903626
