measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,England,Female,70-74 years,Breast cancer,Number,2019,4799.78398542594,5972.53494793636,3831.54768996226
Incidence,England,Female,70-74 years,Breast cancer,Rate,2019,338.244512076764,420.889184900866,270.012146968553
Incidence,England,Male,70-74 years,Prostate cancer,Number,2019,8919.43314887337,12714.3478120739,6445.27861003907
Incidence,England,Male,70-74 years,Prostate cancer,Rate,2019,683.2338845497,973.926604994678,493.712175229243
Incidence,England,Female,75-79 years,Breast cancer,Number,2019,3909.36534599608,4872.14486712972,3108.91982815095
Incidence,England,Female,75-79 years,Breast cancer,Rate,2019,383.022493325327,477.35141376886,304.598347490471
Incidence,England,Male,75-79 years,Prostate cancer,Number,2019,7461.38307237218,10530.2738374141,5621.47592799256
Incidence,England,Male,75-79 years,Prostate cancer,Rate,2019,844.728601236592,1192.16818156061,636.426444196574
Incidence,England,Female,80-84 years,Breast cancer,Number,2019,3712.20219831908,4591.16159170526,2902.60833130148
Incidence,England,Female,80-84 years,Breast cancer,Rate,2019,477.21968899922,590.213730257165,373.142886930422
Incidence,England,Male,80-84 years,Prostate cancer,Number,2019,5390.00244664382,7261.96816050281,4067.17115008866
Incidence,England,Male,80-84 years,Prostate cancer,Rate,2019,884.304260508163,1191.4260610412,667.275536855978
Incidence,England,Female,85-89 years,Breast cancer,Number,2019,2653.75796801382,3316.24883345995,2043.32890483676
Incidence,England,Female,85-89 years,Breast cancer,Rate,2019,525.560558212918,656.762828070038,404.668810337042
Incidence,England,Male,85-89 years,Prostate cancer,Number,2019,3385.85772683544,4249.46988164037,2403.68511789347
Incidence,England,Male,85-89 years,Prostate cancer,Rate,2019,1022.14789290575,1282.86154821538,725.642326607754
Incidence,England,Female,90-94 years,Breast cancer,Number,2019,1248.72329154287,1505.82588884766,966.66978145514
Incidence,England,Female,90-94 years,Breast cancer,Rate,2019,500.979332380043,604.127154177928,387.821373257962
Incidence,England,Male,90-94 years,Prostate cancer,Number,2019,1437.16039282226,1736.76380176049,929.866908152497
Incidence,England,Male,90-94 years,Prostate cancer,Rate,2019,1126.91730085109,1361.8446385461,729.134417786281
Incidence,England,Female,All ages,Breast cancer,Number,2019,42693.9411659528,53578.7295895984,33555.1232916647
Incidence,England,Female,All ages,Breast cancer,Rate,2019,149.5725363652,187.705942836037,117.55590516398
Incidence,England,Male,All ages,Prostate cancer,Number,2019,41852.1995783962,57065.2988795604,31281.5403735469
Incidence,England,Male,All ages,Prostate cancer,Rate,2019,149.29211371192,203.559171922942,111.585229201245
Incidence,Estonia,Female,1-4 years,Breast cancer,Number,2019,0,0,0
Incidence,Estonia,Female,1-4 years,Breast cancer,Rate,2019,0,0,0
Incidence,Estonia,Male,1-4 years,Prostate cancer,Number,2019,0,0,0
Incidence,Estonia,Male,1-4 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Estonia,Female,10-14 years,Breast cancer,Number,2019,0,0,0
Incidence,Estonia,Female,10-14 years,Breast cancer,Rate,2019,0,0,0
Incidence,Estonia,Male,10-14 years,Prostate cancer,Number,2019,0,0,0
Incidence,Estonia,Male,10-14 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Estonia,Female,15-19 years,Breast cancer,Number,2019,0.150564915385661,0.253392779701237,0.0849209295959354
Incidence,Estonia,Female,15-19 years,Breast cancer,Rate,2019,0.503010650689068,0.846540289090281,0.283705748738063
Incidence,Estonia,Male,15-19 years,Prostate cancer,Number,2019,0,0,0
Incidence,Estonia,Male,15-19 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Estonia,Female,20-24 years,Breast cancer,Number,2019,0.380743278708583,0.599495936458635,0.230162466664668
Incidence,Estonia,Female,20-24 years,Breast cancer,Rate,2019,1.22151717402289,1.92332898068477,0.738417252695747
Incidence,Estonia,Male,20-24 years,Prostate cancer,Number,2019,0.144347491090499,0.335909356434551,0.0751360882312878
