measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Finland,Female,50 to 54,Idiopathic epilepsy,Rate,2019,28.86784314,56.63675863,7.587488978
Incidence,Finland,Male,55 to 59,Idiopathic epilepsy,Number,2019,58.87627736,111.8538485,14.47539982
Incidence,Finland,Female,55 to 59,Idiopathic epilepsy,Number,2019,53.75352903,105.1378671,13.82148301
Incidence,Finland,Male,55 to 59,Idiopathic epilepsy,Rate,2019,32.03079116,60.85247611,7.875132898
Incidence,Finland,Female,55 to 59,Idiopathic epilepsy,Rate,2019,28.99716534,56.71627838,7.455953784
Incidence,Finland,Male,60 to 64,Idiopathic epilepsy,Number,2019,54.96451387,109.0733618,13.87800671
Incidence,Finland,Female,60 to 64,Idiopathic epilepsy,Number,2019,53.02954373,106.4062661,13.29881135
Incidence,Finland,Male,60 to 64,Idiopathic epilepsy,Rate,2019,31.2009564,61.91618859,7.877938907
Incidence,Finland,Female,60 to 64,Idiopathic epilepsy,Rate,2019,28.88812182,57.965371,7.244597169
Incidence,Finland,Male,65 to 69,Idiopathic epilepsy,Number,2019,53.85698781,97.49841068,13.18733282
Incidence,Finland,Female,65 to 69,Idiopathic epilepsy,Number,2019,56.4911896,103.5072756,13.99845832
Incidence,Finland,Male,65 to 69,Idiopathic epilepsy,Rate,2019,31.51549641,57.05315014,7.716832246
Incidence,Finland,Female,65 to 69,Idiopathic epilepsy,Rate,2019,30.40949552,55.71849442,7.53544152
Incidence,Finland,Male,70 to 74,Idiopathic epilepsy,Number,2019,52.62158902,92.36707046,13.20576714
Incidence,Finland,Female,70 to 74,Idiopathic epilepsy,Number,2019,59.67867897,107.4965837,15.93463854
Incidence,Finland,Male,70 to 74,Idiopathic epilepsy,Rate,2019,32.15982126,56.45037581,8.070739002
Incidence,Finland,Female,70 to 74,Idiopathic epilepsy,Rate,2019,32.1111888,57.84047424,8.57391945
Incidence,Finland,Male,75 to 79,Idiopathic epilepsy,Number,2019,31.12446657,56.20935792,8.044496576
Incidence,Finland,Female,75 to 79,Idiopathic epilepsy,Number,2019,40.07477032,73.61642793,10.24275382
Incidence,Finland,Male,75 to 79,Idiopathic epilepsy,Rate,2019,33.12938777,59.83015358,8.562692823
Incidence,Finland,Female,75 to 79,Idiopathic epilepsy,Rate,2019,33.88929243,62.25384784,8.661800847
Incidence,Finland,Male,All Ages,Idiopathic epilepsy,Number,2019,1081.079375,1670.964991,301.5405434
Incidence,Finland,Female,All Ages,Idiopathic epilepsy,Number,2019,1007.531341,1584.131175,266.1787957
Incidence,Finland,Male,All Ages,Idiopathic epilepsy,Rate,2019,39.59838147,61.20504253,11.04499609
Incidence,Finland,Female,All Ages,Idiopathic epilepsy,Rate,2019,35.93212785,56.49571541,9.49287643
Incidence,Finland,Male,80 to 84,Idiopathic epilepsy,Number,2019,22.47274063,40.71200771,5.80802045
Incidence,Finland,Female,80 to 84,Idiopathic epilepsy,Number,2019,35.18797392,63.22161292,9.392807709
Incidence,Finland,Male,80 to 84,Idiopathic epilepsy,Rate,2019,34.58077417,62.64713184,8.937309734
Incidence,Finland,Female,80 to 84,Idiopathic epilepsy,Rate,2019,36.67942224,65.90127184,9.790923477
Incidence,Finland,Male,85 to 89,Idiopathic epilepsy,Number,2019,12.46241482,22.8147514,3.266670582
Incidence,Finland,Female,85 to 89,Idiopathic epilepsy,Number,2019,25.55258536,47.93184404,6.5606901
Incidence,Finland,Male,85 to 89,Idiopathic epilepsy,Rate,2019,36.5164479,66.8501003,9.571756985
Incidence,Finland,Female,85 to 89,Idiopathic epilepsy,Rate,2019,40.48299499,75.9384843,10.39411006
Incidence,Finland,Male,90 to 94,Idiopathic epilepsy,Number,2019,5.471460471,10.17889977,1.429287069
Incidence,Finland,Female,90 to 94,Idiopathic epilepsy,Number,2019,14.70366841,28.35200352,3.684317979
Incidence,Finland,Male,90 to 94,Idiopathic epilepsy,Rate,2019,39.40633232,73.3100621,10.29395378
Incidence,Finland,Female,90 to 94,Idiopathic epilepsy,Rate,2019,43.19843563,83.29636965,10.82429015
Incidence,Finland,Male,95 plus,Idiopathic epilepsy,Number,2019,1.611128286,3.779784139,0.355021599
Incidence,Finland,Female,95 plus,Idiopathic epilepsy,Number,2019,5.373582235,12.9928265,1.176730352
Incidence,Finland,Male,95 plus,Idiopathic epilepsy,Rate,2019,43.23672611,101.4354307,9.527467039
Incidence,Finland,Female,95 plus,Idiopathic epilepsy,Rate,2019,44.82585637,108.3847886,9.816160515
Incidence,United Kingdom,Male,1 to 4,Malignant skin melanoma,Number,2019,11.32268888,70.88425801,1.940145708
Incidence,United Kingdom,Female,1 to 4,Malignant skin melanoma,Number,2019,29.29527817,75.20297002,3.241859381
Incidence,United Kingdom,Male,1 to 4,Malignant skin melanoma,Rate,2019,0.708598212,4.436089254,0.121418489
Incidence,United Kingdom,Female,1 to 4,Malignant skin melanoma,Rate,2019,1.92783083,4.94887276,0.213336649
Incidence,United Kingdom,Male,5 to 9,Malignant skin melanoma,Number,2019,4.759659087,6.592327873,2.670641729
Incidence,United Kingdom,Female,5 to 9,Malignant skin melanoma,Number,2019,5.366165314,7.395534257,4.106681966
Incidence,United Kingdom,Male,5 to 9,Malignant skin melanoma,Rate,2019,0.23367419,0.323648573,0.131114441
Incidence,United Kingdom,Female,5 to 9,Malignant skin melanoma,Rate,2019,0.276316911,0.380814057,0.211463049
Incidence,United Kingdom,Male,10 to 14,Malignant skin melanoma,Number,2019,5.142565756,6.986967789,2.825929771
Incidence,United Kingdom,Female,10 to 14,Malignant skin melanoma,Number,2019,5.881531002,8.099235329,4.462803537
Incidence,United Kingdom,Male,10 to 14,Malignant skin melanoma,Rate,2019,0.253025899,0.343774663,0.139042154
Incidence,United Kingdom,Female,10 to 14,Malignant skin melanoma,Rate,2019,0.303297536,0.41765964,0.230136901
Incidence,United Kingdom,Male,15 to 19,Malignant skin melanoma,Number,2019,27.3126944,38.92755338,13.17307812
Incidence,United Kingdom,Female,15 to 19,Malignant skin melanoma,Number,2019,43.60911259,63.16755572,26.01407244
Incidence,United Kingdom,Male,15 to 19,Malignant skin melanoma,Rate,2019,1.447046892,2.062410772,0.697919491
Incidence,United Kingdom,Female,15 to 19,Malignant skin melanoma,Rate,2019,2.420973334,3.506766336,1.444179254
Incidence,United Kingdom,Male,20 to 24,Malignant skin melanoma,Number,2019,76.19273336,105.480208,35.5057814
Incidence,United Kingdom,Female,20 to 24,Malignant skin melanoma,Number,2019,134.9865344,201.9003506,80.24739562
Incidence,United Kingdom,Male,20 to 24,Malignant skin melanoma,Rate,2019,3.650381909,5.053540226,1.70107642
Incidence,United Kingdom,Female,20 to 24,Malignant skin melanoma,Rate,2019,6.655644944,9.954897012,3.956677422
Incidence,United Kingdom,Male,25 to 29,Malignant skin melanoma,Number,2019,182.1138531,237.509251,91.2105242
Incidence,United Kingdom,Female,25 to 29,Malignant skin melanoma,Number,2019,302.0950335,451.0992154,181.3842201
Incidence,United Kingdom,Male,25 to 29,Malignant skin melanoma,Rate,2019,7.779703172,10.14613354,3.896413109
Incidence,United Kingdom,Female,25 to 29,Malignant skin melanoma,Rate,2019,13.09972538,19.56098308,7.865350992
Incidence,United Kingdom,Male,30 to 34,Malignant skin melanoma,Number,2019,272.2003828,362.962419,149.4847191
Incidence,United Kingdom,Female,30 to 34,Malignant skin melanoma,Number,2019,400.9210629,602.9699736,258.3082892
Incidence,United Kingdom,Male,30 to 34,Malignant skin melanoma,Rate,2019,11.25954513,15.01390885,6.183422386
Incidence,United Kingdom,Female,30 to 34,Malignant skin melanoma,Rate,2019,16.75519181,25.19916886,10.79515479
Incidence,United Kingdom,Male,35 to 39,Malignant skin melanoma,Number,2019,318.2769017,451.2839389,193.7180768
Incidence,United Kingdom,Female,35 to 39,Malignant skin melanoma,Number,2019,465.2171118,702.7707164,300.8509945
Incidence,United Kingdom,Male,35 to 39,Malignant skin melanoma,Rate,2019,13.75290187,19.50020154,8.370653624
Incidence,United Kingdom,Female,35 to 39,Malignant skin melanoma,Rate,2019,20.27475678,30.62764672,13.11147115
Incidence,United Kingdom,Male,40 to 44,Malignant skin melanoma,Number,2019,381.8720084,554.4780106,232.6653404
Incidence,United Kingdom,Female,40 to 44,Malignant skin melanoma,Number,2019,506.1528084,777.4722594,321.3912749
Incidence,United Kingdom,Male,40 to 44,Malignant skin melanoma,Rate,2019,18.5534399,26.93958767,11.30416034
Incidence,United Kingdom,Female,40 to 44,Malignant skin melanoma,Rate,2019,24.7009545,37.94171757,15.68433707
Incidence,United Kingdom,Male,45 to 49,Malignant skin melanoma,Number,2019,471.8416348,687.3585431,274.063632
Incidence,United Kingdom,Female,45 to 49,Malignant skin melanoma,Number,2019,614.602107,901.4271512,384.0041148
Incidence,United Kingdom,Male,45 to 49,Malignant skin melanoma,Rate,2019,21.10869962,30.75024319,12.26073847
Incidence,United Kingdom,Female,45 to 49,Malignant skin melanoma,Rate,2019,27.09307932,39.73698923,16.92778763
Incidence,United Kingdom,Male,50 to 54,Malignant skin melanoma,Number,2019,604.0284122,884.0066455,337.7235386
Incidence,United Kingdom,Female,50 to 54,Malignant skin melanoma,Number,2019,690.9833502,1013.851554,433.3693077
Incidence,United Kingdom,Male,50 to 54,Malignant skin melanoma,Rate,2019,26.09818102,38.19516598,14.59197923
Incidence,United Kingdom,Female,50 to 54,Malignant skin melanoma,Rate,2019,29.13893361,42.75436319,18.27528765
Incidence,United Kingdom,Male,55 to 59,Malignant skin melanoma,Number,2019,721.7164824,1072.634399,368.0382682
Incidence,United Kingdom,Female,55 to 59,Malignant skin melanoma,Number,2019,737.7924385,1098.768528,454.6095024
Incidence,United Kingdom,Male,55 to 59,Malignant skin melanoma,Rate,2019,33.38047187,49.61095283,17.02232297
Incidence,United Kingdom,Female,55 to 59,Malignant skin melanoma,Rate,2019,33.3441547,49.65828581,20.54584567
Incidence,United Kingdom,Male,60 to 64,Malignant skin melanoma,Number,2019,791.6668706,1118.527179,423.6628372
Incidence,United Kingdom,Female,60 to 64,Malignant skin melanoma,Number,2019,704.2566027,993.3088538,421.4117139
Incidence,United Kingdom,Male,60 to 64,Malignant skin melanoma,Rate,2019,43.41867478,61.34520671,23.23563057
Incidence,United Kingdom,Female,60 to 64,Malignant skin melanoma,Rate,2019,37.42581111,52.78671068,22.394785
Incidence,United Kingdom,Male,65 to 69,Malignant skin melanoma,Number,2019,941.4084103,1330.203231,453.4369114
Incidence,United Kingdom,Female,65 to 69,Malignant skin melanoma,Number,2019,800.4774018,1081.48603,450.6594026
Incidence,United Kingdom,Male,65 to 69,Malignant skin melanoma,Rate,2019,57.8557268,81.74972081,27.86667485
Incidence,United Kingdom,Female,65 to 69,Malignant skin melanoma,Rate,2019,46.60146613,62.96097115,26.23607966
Incidence,United Kingdom,Male,70 to 74,Malignant skin melanoma,Number,2019,1152.485465,1603.030741,529.3626293
Incidence,United Kingdom,Female,70 to 74,Malignant skin melanoma,Number,2019,909.9316858,1222.905602,470.7711898
Incidence,United Kingdom,Male,70 to 74,Malignant skin melanoma,Rate,2019,73.78520639,102.6303217,33.89121341
Incidence,United Kingdom,Female,70 to 74,Malignant skin melanoma,Rate,2019,53.51542343,71.92222464,27.68726483
Incidence,United Kingdom,Male,75 to 79,Malignant skin melanoma,Number,2019,893.9645774,1220.772583,409.708631
Incidence,United Kingdom,Female,75 to 79,Malignant skin melanoma,Number,2019,728.2289954,963.6346568,402.0985999
Incidence,United Kingdom,Male,75 to 79,Malignant skin melanoma,Rate,2019,84.42570808,115.2893441,38.69274259
Incidence,United Kingdom,Female,75 to 79,Malignant skin melanoma,Rate,2019,59.30579314,78.47684998,32.7462605
Incidence,United Kingdom,Male,All Ages,Malignant skin melanoma,Number,2019,8279.616345,11268.25687,4209.547995
Incidence,United Kingdom,Female,All Ages,Malignant skin melanoma,Number,2019,8513.476969,11769.38281,5096.409534
Incidence,United Kingdom,Male,All Ages,Malignant skin melanoma,Rate,2019,24.89581719,33.88230219,12.65760791
Incidence,United Kingdom,Female,All Ages,Malignant skin melanoma,Rate,2019,25.06662974,34.65314609,15.00559774
Incidence,United Kingdom,Male,80 to 84,Malignant skin melanoma,Number,2019,717.0182207,962.0611835,321.0074667
Incidence,United Kingdom,Female,80 to 84,Malignant skin melanoma,Number,2019,617.2761102,820.0914875,327.8967695
Incidence,United Kingdom,Male,80 to 84,Malignant skin melanoma,Rate,2019,98.68047762,132.4048042,44.17903091
Incidence,United Kingdom,Female,80 to 84,Malignant skin melanoma,Rate,2019,66.15626889,87.89290896,35.14217786
Incidence,United Kingdom,Male,85 to 89,Malignant skin melanoma,Number,2019,474.8646471,617.2324042,221.1677791
Incidence,United Kingdom,Female,85 to 89,Malignant skin melanoma,Number,2019,488.8189964,651.3510619,237.4841673
Incidence,United Kingdom,Male,85 to 89,Malignant skin melanoma,Rate,2019,121.3583536,157.7424405,56.52254321
